_id,app,appVersion,reviewText,author,date,ratingStars,ArDoc classification,classification,class1,class2,class3,copied to 30each,class4,class5
57893c08819cb7066ab3ffef,Abstract Art,01/01/03,â€¢Abstract Art set up a wallpaper! SMAAAASH!! â€¢Ness became diamondized!,Jake Stelman,14/10/13,5,OTHER,,OTHER,,,,,
57893c06819cb7066ab3ffee,Abstract Art,01/01/03,Love it! Clearly a lot out hard work went into making this. Kudos to the developer for including so many backgrounds. This is a must for any EB fan.,Ricky Mukalian,20/10/13,5,OTHER,,OTHER,,,,,
57893c06819cb7066ab3ffed,Abstract Art,01/01/03,Magical,Michael Meehan,08/11/13,5,OTHER,,OTHER,,,,,
57893c06819cb7066ab3ffec,Abstract Art,01/01/03,Beautiful Amazing idea with amazing delivery,Eusebio Sanchez,23/11/13,5,OTHER,,OTHER,,,,,
57893c06819cb7066ab3ffeb,Abstract Art,01/01/03,Excellent!! Runs great on my LG G2. Nostalgia at its best :),Josh Simmons,01/12/13,5,OTHER,,DEVICE,,,,,
57893c04819cb7066ab3ffea,Abstract Art,01/01/03,Great app Can't believe someone didn't think of this sooner,Tommy Stevens,11/12/13,5,INFORMATION_GIVING,,OTHER,,,,,
57893c04819cb7066ab3ffe9,Abstract Art,01/01/03,Really Awesome EarthBound is my favorite game... This app is the best. Thanks.,Kimball Shan E,17/12/13,5,OTHER,,OTHER,,,,,
57893c04819cb7066ab3ffe8,Abstract Art,01/01/03,Earthbound love Just amazing. I am absolutely in love with this app. The best wallpaper I've had to date. I can't stop looking at it!,Jenna Marie,19/12/13,5,INFORMATION_GIVING,,OTHER,,,,,
57893c04819cb7066ab3ffe7,Abstract Art,01/01/03,"Love it!!! I loved the game and it's quirky, modern, trippy 8-bit aesthetics. Great app!!!",Rommel Tolentino,25/12/13,5,OTHER,,OTHER,,,,,
57893c02819cb7066ab3ffe5,Abstract Art,01/01/03,"Awesome! This is a really great app. One suggestion, add the New Age Retro Hippie enemy. Plus, the first time looking through enemies, a random message that read ""Stop, you're squishing me!"" I'm still wondering how I did that. Can someone explain that please?",Jared Smith,30/12/13,5,OTHER,,OTHER,,,,,
57893c02819cb7066ab3ffe6,Abstract Art,01/01/03,"I like the app, But I cant use it",Lacoble Coble,30/12/13,5,INFORMATION_GIVING,,OTHER,,,,,
57893c02819cb7066ab3ffe4,Abstract Art,01/01/03,"Awesome But... I'm not quite sure what model my zh&k tablet is. I just know that it is a jellybean device. But more to the point, everytime I set this live wallpaper, by the time its set, it comes up saying ""Unfortunately, Abstract Art Has Stopped"",and closes itself, but brings up a default wallpaper. Fix This if possible and I will Give 5 Stars. I Am A HUGE fan of earthbound.",Johnny Cenate,07/01/14,3,OTHER,,ANDROID VERSION,DEVICE,ERROR,,,
57893bfe819cb7066ab3ffe3,Abstract Art,01/01/03,"This runs waaay smoother than the ""Earthbound Battle Backgrounds"" app. Plus it's free, and I would have been willing to to pay for this.",A Google User,09/01/14,5,OTHER,PRICING,PRICE,,,y,,
57893bfe819cb7066ab3ffe2,Abstract Art,01/01/03,. awesome :),michael hislop,11/01/14,5,OTHER,,OTHER,,,,,
57893bfe819cb7066ab3ffe1,Abstract Art,01/01/03,:D It's wonderful,Brian Cox,14/01/14,5,OTHER,,OTHER,,,,,
57893bfc819cb7066ab3ffe0,Abstract Art,01/01/03,Yes! Just wonderful :) wish it had interactive elements such as a smash attack,Justin H,19/01/14,5,FEATURE_REQUEST,,OTHER,,,,,
57893bfc819cb7066ab3ffdf,Abstract Art,01/01/03,"Psi Love Thank you so much dude. I can't express how happy this makes me. This is probably my favorite game ever. I've been really stressed about things lately but now every time I open my phone, my feelings become calm and happy. It's stupid to say but this means something to me. (However I don't get the application for it on my Galaxy s4, please fix!)",Cody Woods,20/01/14,5,OTHER,,DEVICE,,,,,
57893bfc819cb7066ab3ffde,Abstract Art,01/01/03,"Nostalgia ! This makes me smile. So well put together, I can almost feel the controller in my hands and hear the timeless tunes. A must for any smart phone wielding Earthbound fan.",vikinglucio,26/01/14,5,OTHER,,OTHER,,,,,
57893bf7819cb7066ab3ffdd,Abstract Art,01/01/03,Awesome Good,Nocuma Alvitre,01/02/14,5,OTHER,,OTHER,,,,,
57893bf7819cb7066ab3ffda,Abstract Art,01/01/03,The best So much memories come flowing back,Israyil Petrus-Bryan,07/02/14,5,OTHER,,OTHER,,,,,
57893bf7819cb7066ab3ffdb,Abstract Art,01/01/03,"It's a SMAAASH! It's easy on the battery, has a great variety of backgrounds to choose from, and still retains that psychedelic retro feel.",Erik Stolle,07/02/14,5,OTHER,,BATTERY,,,,,
57893bf7819cb7066ab3ffdc,Abstract Art,01/01/03,Gave me the chills Seeing Giygas going crazy still gets to me. But I love it! Add Heavily Armored Pokey and it would be perfect,Steven Hepburn,07/02/14,5,OTHER,,OTHER,,,,,
57893bf5819cb7066ab3ffd9,Abstract Art,01/01/03,"You cannot grasp the true form of this wallpaper's awesomeness! I can't think of a thing to complain about with this live wallpaper, except that sometimes after a few minutes the animation goes jerky until you switch to another battle background, and the ticks of which BGs are selected could be way more visible. Even that though can't make me give less than 5 â˜…s.",pixel girl,11/02/14,5,INFORMATION_GIVING,,PERFORMANCE,,,,,
57893bf5819cb7066ab3ffd8,Abstract Art,01/01/03,Best ever! My favorite game growing up. Glad to see that there is so many options and ways to adjust the background.,Rachel Zamora-Fong,13/02/14,5,INFORMATION_GIVING,,UI,,,,,
57893bf5819cb7066ab3ffd7,Abstract Art,01/01/03,Amazing Amazing app,Terriq Hussain,24/02/14,5,OTHER,,OTHER,,,,,
57893bf0819cb7066ab3ffd6,Abstract Art,01/01/03,"So sick Oh my god i love this app. Best wallpaper ever. Does everything it says it does, with the added bonus of blowing your mind every time you see your phone . 5 stars for sure.",A Google User,26/02/14,5,OTHER,,OTHER,,,,,
57893bf0819cb7066ab3ffd5,Abstract Art,01/01/03,Best wallpaper period. Any Mother fan would enjoy this. There has been quite a lot of effort put into it. You should definitely consider creating a Mother 3 version. Outstanding job.,Christian Xavier Rodriguez,27/02/14,5,OTHER,,OTHER,,,,,
57893bf0819cb7066ab3ffd4,Abstract Art,01/01/03,"Perfect Might want to be allowed to change animation rate... other than that, just needs music Edit: turns out that simply changing your selected backgrounds on an s3 does not change the rotation, requires resetting it as your live background.",Jeffrey Miller,01/03/14,4,INFORMATION_GIVING,,DEVICE,,,,,
57893bed819cb7066ab3ffd3,Abstract Art,01/01/03,Flaccid no longer! This simple download has cured me of erectile disfunction! A must have for any mother fan,Nicolas Grimm,02/03/14,5,OTHER,,OTHER,,,,,
57893bed819cb7066ab3ffd2,Abstract Art,01/01/03,Great! Does exactly what it says it does. Very easy to pick/choose backgrounds. Fantastic!,Heather Mcgowan,05/03/14,5,OTHER,,OTHER,,,,,
57893bed819cb7066ab3ffd1,Abstract Art,01/01/03,Psi Rockin The enemy has left a present. Inside the present was a cookie. Ness took the cookie.,Robert Dyess,10/03/14,5,OTHER,,OTHER,,,,,
57893bed819cb7066ab3ffd0,Abstract Art,01/01/03,"Perfect for Fans If you love EarthBound/Mother, then you love this wallpaper.",Daniel Brady,14/03/14,5,OTHER,,OTHER,,,,,
57893bec819cb7066ab3ffcf,Abstract Art,01/01/03,No bugs I'm a huge fan of all mother games this is amazing dude great job this thing works like a charm if i hit any real bugs ill let you know honestly,Eric Carrell,04/04/14,5,INFORMATION_GIVING,,OTHER,,,,,
57893bec819cb7066ab3ffcd,Abstract Art,01/01/03,Awesome app!!!! For an earthbound fan this is amazing! Thanks for The Giygas wallpaper! &gt;:) You cannot grasp the true form of Giygas Attack!,Muna Salman,09/04/14,5,INFORMATION_GIVING,,OTHER,,,,,
57893bec819cb7066ab3ffce,Abstract Art,01/01/03,This wallpaper stinks! :) There's no complaints to be made. This wallpaper runs smoothly and never ever crashes or slows down my phone. It also doesn't eat up battery life.,Tony Russell,09/04/14,5,OTHER,,PERFORMANCE,BATTERY,,,,
57893be9819cb7066ab3ffcc,Abstract Art,01/01/03,It shortens battery life a bit but that's really the only flaw. The backgrounds are amazing and spot on and there are none left out,Ariana Edie,18/04/14,4,OTHER,,BATTERY,ERROR,,,,
57893be9819cb7066ab3ffcb,Abstract Art,01/01/03,awesome best app ever please add more at least hippy and porky,Sweet T,23/04/14,5,INFORMATION_GIVING,,OTHER,,,,,
57893be9819cb7066ab3ffc9,Abstract Art,01/01/03,Blue blue.,Lavin Zhang,26/04/14,5,OTHER,,OTHER,,,,,
57893be9819cb7066ab3ffca,Abstract Art,01/01/03,"Groovy! Never thought I'd find something like this out there! I especially love the lack of ads and gimmicks! Good job, sir. You've done us all proud.",John Loeppky,26/04/14,5,OTHER,,OTHER,,,,,
57893be7819cb7066ab3ffc8,Abstract Art,01/01/03,AWESOME This is just so freakin cool could you make a mother 3 one?,Bryce Harmon,03/05/14,5,INFORMATION_GIVING,,OTHER,,,,,
57893be7819cb7066ab3ffc7,Abstract Art,01/01/03,Best background ever Its just so perfect!,Ben Leavitt,04/05/14,5,OTHER,,OTHER,,,,,
57893be7819cb7066ab3ffc6,Abstract Art,01/01/03,Perfect recreation! You're the best.,Stephen Manary,07/05/14,5,OTHER,,OTHER,,,,,
57893be7819cb7066ab3ffc5,Abstract Art,01/01/03,Fantastic Very faithful to a great game.,Nick Malavolti,08/05/14,5,OTHER,,OTHER,,,,,
57893be7819cb7066ab3ffc4,Abstract Art,01/01/03,Help. Wont install on my galaxy centura if you can fix this ill insta 5 stars,Dye go,15/05/14,2,PROBLEM_DISCOVERY,,DEVICE,ERROR,,,,
57893be5819cb7066ab3ffc3,Abstract Art,01/01/03,This is the only Live Wallpaper to use.,Thomas Nelson,16/05/14,5,OTHER,,OTHER,,,,,
57893be5819cb7066ab3ffc2,Abstract Art,01/01/03,"Not showing up on HTC One M8 I just switched over from my S3 to the HTC One M8 and this wallpaper isn't appearing under my Live Wallpapers, even though another one I had downloaded from the Play Store (the one that comes with Beautiful Widgets) appears.",A Google User,19/05/14,5,OTHER,,DEVICE,,,,,
57893be5819cb7066ab3ffc1,Abstract Art,01/01/03,Great App Doesn't ask for any,Detlow Coffin,21/05/14,5,OTHER,,OTHER,,,,,
57893be1819cb7066ab3ffbe,Abstract Art,01/01/03,Best This is the best live wallpaper. People think I'm really cool when they see my phone now.,George Russell,09/06/14,5,OTHER,,OTHER,,,,,
57893be1819cb7066ab3ffbf,Abstract Art,01/01/03,Nice job!,Andrew Burnett,09/06/14,5,OTHER,,OTHER,,,,,
57893be5819cb7066ab3ffc0,Abstract Art,01/01/03,Waaavy This rules,Tyler Bronis,09/06/14,5,OTHER,,OTHER,,,,,
57893be1819cb7066ab3ffbd,Abstract Art,01/01/03,"Best Wallpaper Ever! You don't have to be an Earthbound fan to appreciate the awesomeness that is this wallpaper. In fact I've never played the game until I downloaded this. Who knew that the battle screens would look great on high-end phones! I love the fact that the wallpaper changes every time you go back to the home screen. This wallpaper is something worth showing off to even friends that have no clue what Earthbound is. It certainly does not lag on stock android. Overall, this wallpaper is perfect. Great job!",Abraham Carrasco,11/06/14,5,OTHER,,PERFORMANCE,,,,,
57893bdf819cb7066ab3ffbb,Abstract Art,01/01/03,Nice!! Looks good on galaxy note 2. The little customization options make this a great live wallpaper.,Jeff Cichanski,14/06/14,5,OTHER,,UI,,,,,
57893bdf819cb7066ab3ffba,Abstract Art,01/01/03,It wont even let me play the game,Stefani Howard,20/06/14,1,OTHER,,DEVICE,UI,,,,
57893bde819cb7066ab3ffb9,Abstract Art,01/01/03,"Its this that gets it 3* Everytime I go to far it says """" we're sorry abstract art has stopped working please try again later'' so fix that and I will give 5* reggie can go die for hating the mother series...",S. Leyva,22/06/14,3,INFORMATION_GIVING,,ERROR,,,,,
57893bde819cb7066ab3ffb8,Abstract Art,01/01/03,??? When I downloaded it I don't see the app appear on my phone: \\ please fix.,Slowhoe,25/06/14,3,PROBLEM_DISCOVERY,,ERROR,,,,,
57893bde819cb7066ab3ffb7,Abstract Art,01/01/03,Trippy Some of the best and most interesting live wallpapers I've seen.,Toby Ellis,26/06/14,5,OTHER,,OTHER,,,,,
57893bde819cb7066ab3ffb6,Abstract Art,01/01/03,Only half Installs Says it is intalled but only gives me the option to uninstall not open. Using samsung galaxy mega,Josiah Crossman,06/07/14,1,OTHER,,DEVICE,ERROR,UI,,,
57893bda819cb7066ab3ffb5,Abstract Art,01/01/03,Earthbound (Mother 2) Great for Earthbound and Mother fans,Joey Mendoza,13/07/14,5,OTHER,,OTHER,,,,,
57893bda819cb7066ab3ffb4,Abstract Art,01/01/03,Luv earthbound Rally good,Mad Horyn,15/07/14,5,OTHER,,OTHER,,,,,
57893bd6819cb7066ab3ffb3,Abstract Art,01/01/03,A must for earthbound Fans. Perfect for those of us who'd like to take a little bit of Earthbound with you on the go. Customizing when your favorite background shows up and controlling when it switches makes it all the better.,kudou187,16/07/14,5,OTHER,,APP USABILITY,,,,,
57893bd6819cb7066ab3ffb2,Abstract Art,01/01/03,I love Earthbound. Can't believe I barely found this. Awesome. Thanks.,Carmelo G,19/07/14,5,OTHER,,OTHER,,,,,
57893bd6819cb7066ab3ffb1,Abstract Art,01/01/03,One of the best live wallpapers on the play store! My inner child is doing back flips.,Leandro Escobar,20/07/14,5,OTHER,,OTHER,,,,,
57893bd6819cb7066ab3ffb0,Abstract Art,01/01/03,Grew up playing this Love it. Works great and doesn't drain battery,Matthew Secrest,25/07/14,5,OTHER,RESSOURCES,BATTERY,,,y,,
57893bd4819cb7066ab3ffaf,Abstract Art,01/01/03,Perfect Great app for earthbound heads. keep up the good work!,A Google User,26/07/14,5,OTHER,,OTHER,,,,,
57893bd4819cb7066ab3ffae,Abstract Art,01/01/03,"Perfect It's exactly what I wanted. EarthBound was the second RPG I played as a kid, and this is an awesome Live Wallpaper. If I have any gripes, it's that the enemies seem to be in random order in the list, Pokey's not visible in Giygas' first form, and there's no Diamond Dog. Otherwise, it's perfect. :)",Deth Brock,08/08/14,5,OTHER,,OTHER,,,,,
57893bd4819cb7066ab3ffad,Abstract Art,01/01/03,"Awesomeness This is definitely worth the download. I also prefer to change the settings from """"smooth"""" to """"fast"""" because the sprites are ripped straight from earthbound.",TheWholeShabang,10/08/14,5,OTHER,,APP USABILITY,,,,,
57893bd1819cb7066ab3ffac,Abstract Art,01/01/03,Best Thing Ever As a huge Mother/EB fan this is an amazing app to have. I personally keep my background on Giygas because I like the dark aspects to the games. _Ÿ˜‹,Joshua Davis,22/08/14,5,OTHER,,OTHER,,,,,
57893bd1819cb7066ab3ffab,Abstract Art,01/01/03,"Amazing! This is a FANTASTIC app. I bought this because I'm a huge Earthbound fan, but I ended up just using the backgrounds without the enemies because they are beautiful. What is even better is that every time you exit and app and revisit the Home screen the moving background changes. This makes the app a game of Roulette, and with every background being awesome, you'll never be disappointed. I will be using this Live wallpaper for a loooong time.",Manoli Despines,23/08/14,5,OTHER,,OTHER,,,,,
57893bce819cb7066ab3ffa9,Abstract Art,01/01/03,"Doesn't work I've had this app before on my Droid Razr and loved it. On a Note 3 now and every time I go to run it it's not in my app drawer and in wallpaper settings it's there but when I try to click it it says not installed. Uninstalled/reinstalled, rebooted many times to no avail.",Denn Badurina,29/08/14,1,OTHER,,DEVICE,ERROR,,,,
57893bce819cb7066ab3ffaa,Abstract Art,01/01/03,"Terrific Great app, works great on my G2. It doesn't have every enemy (I noticed a lack of the Diamond Dog), but it has a ridiculous amount of different wallpapers",Brennen Marshall,29/08/14,5,INFORMATION_GIVING,,DEVICE,,,,,
57893bcb819cb7066ab3ffa7,Abstract Art,01/01/03,"Perfection! Works flawlessly on my Moto G. Would gladly have paid for this, but to my surprise it's free! Thanks for the great app!",Steven Ringler,31/08/14,5,OTHER,PRICING,DEVICE,LICENSING,,,,
57893bcb819cb7066ab3ffa8,Abstract Art,01/01/03,Perfect!,Googel Chairmen,31/08/14,5,OTHER,,OTHER,,,,,
57893bcb819cb7066ab3ffa5,Abstract Art,01/01/03,GREAT But please... PLEASE MAKE A MOTHER 3 ONE...,Alex Burton,06/09/14,5,INFORMATION_GIVING,,OTHER,,,,,
57893bcb819cb7066ab3ffa6,Abstract Art,01/01/03,This is the coolest live wall paper! I never get bored with it like I do with other live WPs. There are so many constant changes to keep me happy. And you can choose to have it with or without the character in the center. I love it! _Ÿ’–,Marie Di Masi,06/09/14,5,OTHER,,OTHER,,,,,
57893bc9819cb7066ab3ffa4,Abstract Art,01/01/03,awesome earthbound best game ever,James Carlin,07/09/14,5,OTHER,,OTHER,,,,,
57893bc9819cb7066ab3ffa3,Abstract Art,01/01/03,Perfect This is amazing. Much love,bam,16/09/14,5,OTHER,,OTHER,,,,,
57893bc9819cb7066ab3ffa2,Abstract Art,01/01/03,Any more like this,David Davis,25/09/14,5,OTHER,,OTHER,,,,,
57893bc9819cb7066ab3ffa1,Abstract Art,01/01/03,Awesome Been using it on my phone for quite some time. Can you make a mother 3 version of this?_Ÿ˜€,memestar,26/09/14,5,INFORMATION_GIVING,,DEVICE,,,,,
57893bc7819cb7066ab3ffa0,Abstract Art,01/01/03,Best thing since boobs Seriously. Download and use this.,Tom Kovacs,07/10/14,5,OTHER,,OTHER,,,,,
57893bc7819cb7066ab3ff9f,Abstract Art,01/01/03,"Beautiful The wallpapers are easy to set up and install, and it looks great!",Adan Narvaez-Munguia,12/10/14,5,OTHER,,APP USABILITY,,,,,
57893bc7819cb7066ab3ff9e,Abstract Art,01/01/03,Awesome! Can you please add mother 3 stuff? :D,A Google User,24/10/14,5,OTHER,,OTHER,,,,,
57893bc6819cb7066ab3ff9c,Abstract Art,01/01/03,My favorite app ever thank you so much for such an excellent job; absolutely essential for earthbound fans,Megawatt Bass,03/11/14,5,OTHER,,OTHER,,,,,
57893bc7819cb7066ab3ff9d,Abstract Art,01/01/03,Amazing Never going to need another wallpaper.,Matthew Crory,03/11/14,5,OTHER,,OTHER,,,,,
